Artist,Album Title,Track Title,Track Position,Duration,Producer,Remixer,Release Date,Catalog Number,Label,release_id
Ultra Naté,Joy / Show Me,Show Me (Masters At Work R&B Mix),B2,5:33,Cutfather; Kenneth Karlin; Soulshock,David Darlington; Masters At Work,1993,PRO-A-6394,Warner Bros. Records,550736
Ultra Naté,Joy / Show Me,Show Me (Original Extended Version),C1,5:59,"Cutfather, Kenneth Karlin, Soulshock",,1993,PRO-A-6394,Warner Bros. Records,550736
Ultra Naté,Joy / Show Me,Show Me (Masters At Work Wild Dub),C2,6:12,Cutfather; Kenneth Karlin; Soulshock,David Darlington; Masters At Work,1993,PRO-A-6394,Warner Bros. Records,550736
Ultra Naté,Joy / Show Me,Show Me (B-Boys Hump Mix),C3,4:27,Cutfather; Kenneth Karlin; Soulshock,The Basement Boys,1993,PRO-A-6394,Warner Bros. Records,550736
Ultra Naté,Joy / Show Me,Joy (What Rave? Mix),D1,6:10,The Basement Boys,Todd Terry; The Basement Boys,1993,PRO-A-6394,Warner Bros. Records,550736
Ultra Naté,Joy / Show Me,"Joy (Turn It, Ms. Ultra Mix)",D2,6:35,The Basement Boys,The Basement Boys,1993,PRO-A-6394,Warner Bros. Records,550736
Ultra Naté,Joy / Show Me,Joy (Enjoy The Beats),D3,4:02,The Basement Boys,The Basement Boys,1993,PRO-A-6394,Warner Bros. Records,550736
Ultra Naté,How Long,How Long (Original Extended Vocal),A1,6:36,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (118th Street Mix),A2,5:37,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Longapella),A3,4:47,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Ultra's House Swing),B1,8:39,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Paradox Disco Mix),B2,9:08,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Philly Cream Mix),C1,6:51,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Original Extended Instrumental),C2,6:53,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (118th Street Instrumental),C3,5:08,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Fire Island Remix),D1,7:21,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Mood II Master Mix),D2,6:49,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Ultra Naté,How Long,How Long (Sound Factory Swing Mix),D3,2:31,,,1994,PRO-A-6850,Warner Bros. Records,12546296
Gina G,Gimme Some Love,Gimme Some Love (Eurobeat Mix),A1,3:31,,,1997,PRO-A-8736,Warner Bros. Records,142035
Gina G,Gimme Some Love,Gimme Some Love (Eurobeat Extended Mix),A2,5:48,,,1997,PRO-A-8736,Warner Bros. Records,142035
Gina G,Gimme Some Love,Gimme Some Love (Album Version),A3,3:30,,,1997,PRO-A-8736,Warner Bros. Records,142035
Gina G,Gimme Some Love,"Gimme Some Love (The Hysteric Ego ""Raahh"" Mix)",B1,6:45,,Hysteric Ego,1997,PRO-A-8736,Warner Bros. Records,142035
Gina G,Gimme Some Love,Gimme Some Love (Andy & The Lamboy Mix),B2,7:06,,Andy & The Lamboy,1997,PRO-A-8736,Warner Bros. Records,142035
Chaka Khan,Give Me All / The Woman I Am,Give Me All (Classic Club Mix),A1,,"Jerry Barnes, Katreese Barnes",Frankie Knuckles,1992,W 0120 T,Warner Bros. Records,1112317
Chaka Khan,Give Me All / The Woman I Am,Give Me All (Ext. Version R&B),A2,,"Jerry Barnes, Katreese Barnes",,1992,W 0120 T,Warner Bros. Records,1112317
Chaka Khan,Give Me All / The Woman I Am,Give Me All (Fierce Club Version),B1,,"Jerry Barnes, Katreese Barnes",Frankie Knuckles,1992,W 0120 T,Warner Bros. Records,1112317
Chaka Khan,Give Me All / The Woman I Am,The Woman I Am (Long Fade),B2,,Marcus Miller,,1992,W 0120 T,Warner Bros. Records,1112317
Ultra Naté,Deeper Love (Missing You),Deeper Love (Missing You) (Full Vocal Mix),A1,9:45,The Basement Boys,,1991,"9 40140-0, 0-40140","Warner Bros. Records, Eternal",92827
Ultra Naté,Deeper Love (Missing You),Deeper Love (Missing You) (Strip Mix),A2,8:21,The Basement Boys,,1991,"9 40140-0, 0-40140","Warner Bros. Records, Eternal",92827
Ultra Naté,Deeper Love (Missing You),Deeper Love (Missing You) (Hump Mix),A3,4:18,The Basement Boys,,1991,"9 40140-0, 0-40140","Warner Bros. Records, Eternal",92827
Ultra Naté,Deeper Love (Missing You),Deeper Love (Missing You) (Hard Club Mix),B1,7:51,The Basement Boys,,1991,"9 40140-0, 0-40140","Warner Bros. Records, Eternal",92827
Ultra Naté,Deeper Love (Missing You),Deeper Love (Missing You) (Hard Hump Mix),B2,7:08,The Basement Boys,,1991,"9 40140-0, 0-40140","Warner Bros. Records, Eternal",92827
Ultra Naté,Deeper Love (Missing You),Deeper Love (Missing You) (Piano-appella),B3,3:56,The Basement Boys,,1991,"9 40140-0, 0-40140","Warner Bros. Records, Eternal",92827
Chic,Chic Mystique (Remixes),Chic Mystique (Club Mix),A1,8:00,Bernard Edwards & Nile Rodgers,Masters At Work,1992,"0-40225, 9 40225-0","Warner Bros. Records, Warner Bros. Records",8342
Chic,Chic Mystique (Remixes),Chic Mystique (Club Dub),A2,8:06,Bernard Edwards And Nile Rodgers,Masters At Work,1992,"0-40225, 9 40225-0","Warner Bros. Records, Warner Bros. Records",8342
Chic,Chic Mystique (Remixes),Chic Mystique (Lovely Club Mix),A3,8:13,Bernard Edwards And Nile Rodgers,Roger Sanchez,1992,"0-40225, 9 40225-0","Warner Bros. Records, Warner Bros. Records",8342
Chic,Chic Mystique (Remixes),"Chic Mystique (Brothers In Rhythm 12"" Mix)",B1,7:41,Bernard Edwards And Nile Rodgers,Brothers In Rhythm,1992,"0-40225, 9 40225-0","Warner Bros. Records, Warner Bros. Records",8342
Chic,Chic Mystique (Remixes),Chic Mystique (Taramasalata And Jam Dub),B2,6:34,Bernard Edwards And Nile Rodgers,Brothers In Rhythm,1992,"0-40225, 9 40225-0","Warner Bros. Records, Warner Bros. Records",8342
Chic,Chic Mystique (Remixes),"Chic Mystique (12"" Remix Extended Album Version)",B3,6:50,Bernard Edwards And Nile Rodgers,,1992,"0-40225, 9 40225-0","Warner Bros. Records, Warner Bros. Records",8342
Chic,Chic Mystique (Remixes),Chic Mystique (Reprise Album Version),B4,4:05,Bernard Edwards And Nile Rodgers,,1992,"0-40225, 9 40225-0","Warner Bros. Records, Warner Bros. Records",8342
Chaka Khan,Love You All My Lifetime,"Love You All My Lifetime (Love Suite Mix Opus 12"")",A1,12:38,David Gamson,"Gerard Julien, Tim Leitner, David Darlington, David Shaw & Winston Jones",1992,"0-40377, 9 40377-0","Warner Bros. Records, Warner Bros. Records",195830
Chaka Khan,Love You All My Lifetime,Love You All My Lifetime (Love And Kisses Breakdown Mix),A2,7:06,,Gerard Julien; Tim Leitner; David Darlington,1992,"0-40377, 9 40377-0","Warner Bros. Records, Warner Bros. Records",195830
Chaka Khan,Love You All My Lifetime,Love You All My Lifetime (A Cappella),A3,2:29,,,1992,"0-40377, 9 40377-0","Warner Bros. Records, Warner Bros. Records",195830
Chaka Khan,Love You All My Lifetime,Love You All My Lifetime (House Mix),B1,6:50,,Ben Wolff & Andy Dean,1992,"0-40377, 9 40377-0","Warner Bros. Records, Warner Bros. Records",195830
Chaka Khan,Love You All My Lifetime,Love You All My Lifetime (Garage Mix W/ Strings),B2,6:51,,Ben Wolff & Andy Dean,1992,"0-40377, 9 40377-0","Warner Bros. Records, Warner Bros. Records",195830
Chaka Khan,Love You All My Lifetime,Love You All My Lifetime (Diva Dub),B3,7:03,,Ben Wolff & Andy Dean,1992,"0-40377, 9 40377-0","Warner Bros. Records, Warner Bros. Records",195830
Chaka Khan,Love You All My Lifetime,Keep Givin' Me Lovin'  (Album Version),B4,4:32,,,1992,"0-40377, 9 40377-0","Warner Bros. Records, Warner Bros. Records",195830
Juliet Roberts,Free Love,Free Love (KoJo's Mix),A1,7:38,,,1992,"0-40529, 9 40529-0","Warner Bros. Records, Warner Bros. Records",128607
Juliet Roberts,Free Love,Free Love (La La Dub),A2,5:53,,,1992,"0-40529, 9 40529-0","Warner Bros. Records, Warner Bros. Records",128607
Juliet Roberts,Free Love,Free Love (Monster Club Mix),B1,7:36,,,1992,"0-40529, 9 40529-0","Warner Bros. Records, Warner Bros. Records",128607
Juliet Roberts,Free Love,Free Love (Steve Blows Mix),B2,4:09,,,1992,"0-40529, 9 40529-0","Warner Bros. Records, Warner Bros. Records",128607
Juliet Roberts,Free Love,Free Love (Acappella),B3,4:09,,,1992,"0-40529, 9 40529-0","Warner Bros. Records, Warner Bros. Records",128607
Ultra Naté,How Long,How Long (Original Extended Vocal),A1,6:35,"Nellee Hooper, The Basement Boys",Nellee Hooper,1994,"0-41415, 9 41415-0","Warner Bros. Records, Warner Bros. Records",108477
Ultra Naté,How Long,How Long (118th Street Mix),A2,5:38,"Nellee Hooper, The Basement Boys",Muft And Whip,1994,"0-41415, 9 41415-0","Warner Bros. Records, Warner Bros. Records",108477
Ultra Naté,How Long,How Long (Paradox Disco Mix),A3,9:08,"Nellee Hooper, The Basement Boys",The Basement Boys,1994,"0-41415, 9 41415-0","Warner Bros. Records, Warner Bros. Records",108477
Ultra Naté,How Long,How Long (Fire Island Mix),B1,7:21,"Nellee Hooper, The Basement Boys",Fire Island; Heller & Farley,1994,"0-41415, 9 41415-0","Warner Bros. Records, Warner Bros. Records",108477
Ultra Naté,How Long,How Long (Ultra's House Swing),B2,8:39,"Nellee Hooper, The Basement Boys",John Ciafone; Lem Springsteen; Mood II Swing,1994,"0-41415, 9 41415-0","Warner Bros. Records, Warner Bros. Records",108477
Ultra Naté,How Long,How Long (Wigstock Hip-Hop Edit),B3,3:59,"Nellee Hooper, The Basement Boys",The Basement Boys,1994,"0-41415, 9 41415-0","Warner Bros. Records, Warner Bros. Records",108477
Madonna,Confessions Remixed,Hung Up (SDP's Extended Vocal),A,7:57,"Madonna, Stuart Price",Stuart Price,2006,"0-42916, 42916-0","Warner Bros. Records, Warner Bros. Records",663399
Madonna,Confessions Remixed,Hung Up (SDP's Extended Dub),B,7:57,Stuart Price,Stuart Price,2006,"0-42916, 42916-0","Warner Bros. Records, Warner Bros. Records",663399
Madonna,Confessions Remixed,Sorry (Man With Guitar Mix),C,7:23,"Madonna, Stuart Price",Man With Guitar; Stuart Price,2006,"0-42916, 42916-0","Warner Bros. Records, Warner Bros. Records",663399
Madonna,Confessions Remixed,Get Together (Jacques Lu Cont Mix),D,6:17,"Madonna, Stuart Price",Jacques Lu Cont; Stuart Price,2006,"0-42916, 42916-0","Warner Bros. Records, Warner Bros. Records",663399
Madonna,Confessions Remixed,I Love New York (Thin White Duke Mix),E,7:42,"Madonna, Stuart Price",Thin White Duke; Stuart Price,2006,"0-42916, 42916-0","Warner Bros. Records, Warner Bros. Records",663399
Madonna,Confessions Remixed,Let It Will Be (Paper Faces Mix),F,7:28,"Madonna, Stuart Price",Paper Faces; Stuart Price,2006,"0-42916, 42916-0","Warner Bros. Records, Warner Bros. Records",663399
Donna Summer,This Time I Know It's For Real,This Time I Know It's For Real (Extended Version),A,7:17,Stock Aitken Waterman,,1989,"U7780T, U7780(T)","Warner Bros. Records, Warner Bros. Records",11129948
Donna Summer,This Time I Know It's For Real,Whatever Your Heart Desires,B1,3:51,Stock Aitken Waterman,,1989,"U7780T, U7780(T)","Warner Bros. Records, Warner Bros. Records",11129948
Donna Summer,This Time I Know It's For Real,This Time I Know It's For Real (Instrumental),B2,3:31,Stock Aitken Waterman,,1989,"U7780T, U7780(T)","Warner Bros. Records, Warner Bros. Records",11129948
Fleetwood Mac,Little Lies (Extended Version),Little Lies (Extended Version),A,,"Lindsey Buckingham, Richard Dashut","Michael Hutchinson, John ""Jellybean"" Benitez",1987,"W8291T, W 8291 (T)","Warner Bros. Records, Warner Bros. Records",247962
Fleetwood Mac,Little Lies (Extended Version),Little Lies (Dub Version),B1,,"Lindsey Buckingham, Richard Dashut","Michael Hutchinson, John ""Jellybean"" Benitez",1987,"W8291T, W 8291 (T)","Warner Bros. Records, Warner Bros. Records",247962
Fleetwood Mac,Little Lies (Extended Version),Ricky,B2,,"Lindsey Buckingham, Richard Dashut",,1987,"W8291T, W 8291 (T)","Warner Bros. Records, Warner Bros. Records",247962
Ultra Naté,Rejoicing (I'll Never Forget),Rejoicing (I'll Never Forget) (Deee-liteful Stomp Mix),A1,8:03,The Basement Boys,"Super DJ Dmitry, Towa Tei",1992,"0-40368, 9 40368-0","Warner Bros. Records, Warner Bros. Records, Eternal, Eternal",131257
Ultra Naté,Rejoicing (I'll Never Forget),Rejoicing (I'll Never Forget) (Ultrapella / Deee-dub),A2,6:05,,The Basement Boys,1992,"0-40368, 9 40368-0","Warner Bros. Records, Warner Bros. Records, Eternal, Eternal",131257
Ultra Naté,Rejoicing (I'll Never Forget),Rejoicing (I'll Never Forget) (Gospel Stomp Mix),A3,7:15,,The Basement Boys,1992,"0-40368, 9 40368-0","Warner Bros. Records, Warner Bros. Records, Eternal, Eternal",131257
Ultra Naté,Rejoicing (I'll Never Forget),Rejoicing (I'll Never Forget) (Backslide Remix),B1,7:51,,,1992,"0-40368, 9 40368-0","Warner Bros. Records, Warner Bros. Records, Eternal, Eternal",131257
Ultra Naté,Rejoicing (I'll Never Forget),Rejoicing (I'll Never Forget) (Backslide Hump Mix),B2,5:39,,,1992,"0-40368, 9 40368-0","Warner Bros. Records, Warner Bros. Records, Eternal, Eternal",131257
Ultra Naté,Rejoicing (I'll Never Forget),Deeper Love (Missing You) (The Leftfield Vocal Mix),B3,9:27,,The Basement Boys; Leftfield,1992,"0-40368, 9 40368-0","Warner Bros. Records, Warner Bros. Records, Eternal, Eternal",131257
Kylie Minogue,Into The Blue,Into The Blue,A,4:11,Mike Del Rio,,2014,5419612011,Warner Music Australia,5619467
Kylie Minogue,Into The Blue,Sparks,B,3:29,,,2014,5419612011,Warner Music Australia,5619467
Vanessa Williams,Dreamin',Dreamin' (Album Version),A1,5:25,Donald Robinson,,1988,871 079-1,Wing Records,10317561
Vanessa Williams,Dreamin',Dreamin' (Edit With Vocal Intro),A2,4:15,Donald Robinson,,1988,871 079-1,Wing Records,10317561
Vanessa Williams,Dreamin',Dreamin' (Edit),B1,4:13,Donald Robinson,,1988,871 079-1,Wing Records,10317561
Vanessa Williams,Dreamin',Dreamin' (Instrumental),B2,5:25,Donald Robinson,,1988,871 079-1,Wing Records,10317561
Vanessa Williams,The Right Stuff,The Right Stuff (Radio Version),A1,4:15,Rex Salas,"Bill Stephney, Eric Sadler, Hank Shocklee, Rod Hui",1988,887 386-1,Wing Records,465995
Vanessa Williams,The Right Stuff,The Right Stuff (Extended Version),A2,5:37,Rex Salas,"Bill Stephney, Eric Sadler, Hank Shocklee, Rod Hui",1988,887 386-1,Wing Records,465995
Vanessa Williams,The Right Stuff,The Right Stuff (Edited Version),B1,3:51,Rex Salas,"Bill Stephney, Eric Sadler, Hank Shocklee, Rod Hui",1988,887 386-1,Wing Records,465995
Vanessa Williams,The Right Stuff,The Right Stuff (Dub-A-Delic),B2,5:43,Rex Salas,"Bill Stephney, Eric Sadler, Hank Shocklee, Rod Hui",1988,887 386-1,Wing Records,465995
Vanessa Williams,(He's Got) The Look,(He's Got) The Look (Radio Version),A1,4:20,Hank Shocklee; Amir Bayyan,,1988,887 781-1,Wing Records,30412709
Vanessa Williams,(He's Got) The Look,(He's Got) The Look (Dance Version),A2,6:38,Hank Shocklee; Amir Bayyan,,1988,887 781-1,Wing Records,30412709
Vanessa Williams,(He's Got) The Look,(He's Got) The Look (Dub Version),B1,5:26,Hank Shocklee; Amir Bayyan,,1988,887 781-1,Wing Records,30412709
Vanessa Williams,(He's Got) The Look,(He's Got) The Look (Album Version),B2,5:07,Hank Shocklee; Amir Bayyan,,1988,887 781-1,Wing Records,30412709
Vanessa Williams,Darlin' I,Darlin' I,A,4:07,,,1989,PRO 735-1,Wing Records,3565490
Vanessa Williams,Darlin' I,The Right Stuff (The Rex Groove),B,1:10,,,1989,PRO 735-1,Wing Records,3565490
Vanessa Williams,Running Back To You,Running Back To You (The Mix),A1,4:41,"Kenni Hairston, Trevor Gale",,1991,867 519-1,"Wing Records, Mercury",196294
Vanessa Williams,Running Back To You,Running Back To You (Edit),A2,4:04,"Kenni Hairston, Trevor Gale",,1991,867 519-1,"Wing Records, Mercury",196294
Vanessa Williams,Running Back To You,Running Back To You (Flip Hop Extended Version),B1,7:01,"Kenni Hairston, Trevor Gale",,1991,867 519-1,"Wing Records, Mercury",196294
Vanessa Williams,Running Back To You,Running Back To You (Flip Hop Edit),B2,4:29,"Kenni Hairston, Trevor Gale",,1991,867 519-1,"Wing Records, Mercury",196294
Vanessa Williams,The Comfort Zone,The Comfort Zone (Vanessa's Vibe Mix),A1,7:33,"Gerry E. Brown, Kipper Jones",Gerry E. Brown,1991,"865-073-1, 865 073-1","Wing Records, Wing Records",184996
Vanessa Williams,The Comfort Zone,The Comfort Zone (Comfortable Percapella It's A Late Nite Thing!),A2,5:29,"Gerry E. Brown, Kipper Jones",Gerry E. Brown,1991,"865-073-1, 865 073-1","Wing Records, Wing Records",184996
Vanessa Williams,The Comfort Zone,The Comfort Zone (Frankie's Comfortable Mix),B1,6:35,"Gerry E. Brown, Kipper Jones",Frankie Knuckles,1991,"865-073-1, 865 073-1","Wing Records, Wing Records",184996
Vanessa Williams,The Comfort Zone,The Comfort Zone (Frankie's Comfortable Dub),B2,6:46,"Gerry E. Brown, Kipper Jones",Frankie Knuckles,1991,"865-073-1, 865 073-1","Wing Records, Wing Records",184996
Basement Jaxx,Jus 1 Kiss,Jus 1 Kiss (Extended Mix),A1,6:39,,,2001,XLT 136,XL Recordings,16944
Basement Jaxx,Jus 1 Kiss,Jus 1 Kiss (Sunship Remix),B1,5:18,,Sunship,2001,XLT 136,XL Recordings,16944
Basement Jaxx,Jus 1 Kiss,Jus 1 Kiss (Boris Dlugosch And Michi Lange's BMR Re-edit),B2,7:27,,BMR,2001,XLT 136,XL Recordings,16944
Bright Light Bright Light Ft Beth Hirsch & Nerina Pallot,Sunny,Sunny,A1,,,,2025,none,YSKWN!,5014235
Bright Light Bright Light Ft Beth Hirsch & Nerina Pallot,Sunny,Sunny (Piano & Vocal Version),A2,,,,2025,none,YSKWN!,5014235
Bright Light Bright Light Ft Beth Hirsch & Nerina Pallot,Sunny,Sunny (Instrumental),B1,,,,2025,none,YSKWN!,5014235
Bright Light Bright Light Ft Beth Hirsch & Nerina Pallot,Sunny,Lullaby One,B2,,,,2025,none,YSKWN!,5014235
Bright Light Bright Light Ft Beth Hirsch & Nerina Pallot,Sunny,Lullaby Two,B3,,,,2025,none,YSKWN!,5014235
Robin S.,Luv 4 Luv,Luv 4 Luv (Stones Club Mix),A,6:05,"Allen George, Fred McFarlane",StoneBridge,1993,ZYX 7083-12,ZYX Music,572144
Robin S.,Luv 4 Luv,Luv 4 Luv (Stones Dark Mix),B1,5:37,"Allen George, Fred McFarlane",StoneBridge,1993,ZYX 7083-12,ZYX Music,572144
Robin S.,Luv 4 Luv,Luv 4 Luv (Nick Nice Club Mix),B2,5:03,"Allen George, Fred McFarlane",Nick Nice,1993,ZYX 7083-12,ZYX Music,572144
Mary J. Blige,Give Me You,Give Me You (Boris D'Lugosch Club Path),A1,6:26,Manuel Seal,"Boris Dlugosch, Michi Lange",2000,WMCST 40230,MCA Records,417800
Mary J. Blige,Give Me You,Give Me You (Royal Gardens Discotop Radio),A2,4:26,Manuel Seal,Royal Garden,2000,WMCST 40230,MCA Records,417800
Mary J. Blige,Give Me You,Give Me You (Royal Gardens Discotip Extended),B1,7:02,Manuel Seal,Royal Garden,2000,WMCST 40230,MCA Records,417800
Mary J. Blige,Give Me You,Give Me You (Single Mix),B2,3:58,Manuel Seal,,2000,WMCST 40230,MCA Records,417800
Mary J. Blige,Give Me You,Give Me You (Extended Niño Mix),C1,6:39,Manuel Seal,"Hiten Bharadia, Niño",2000,WMCST 40230,MCA Records,417800
Mary J. Blige,Give Me You,Give Me You (Dub Path),C2,5:21,Manuel Seal,"Boris Dlugosch, Michi Lange",2000,WMCST 40230,MCA Records,417800
Mary J. Blige,Give Me You,Give Me You (Royal Gardens Discotip Dub),D1,7:32,Manuel Seal,Royal Garden,2000,WMCST 40230,MCA Records,417800
Mary J. Blige,Give Me You,Give Me You (Niño Radio Mix),D2,3:34,Manuel Seal,"Hiten Bharadia, Niño",2000,WMCST 40230,MCA Records,417800
The B-52's,Tell It Like It T-I-Is!,Tell It Like It T-I-Is (MK Respect Mix),A1,5:47,Nile Rodgers,MK,1992,0-40594,Reprise Records,207863
The B-52's,Tell It Like It T-I-Is!,Tell It Like It T-I-Is (Instrumental Respect Mix),A2,5:47,Nile Rodgers,MK,1992,0-40594,Reprise Records,207863
The B-52's,Tell It Like It T-I-Is!,Tell It Like It T-I-Is (MK Underground Mix),A3,7:27,Nile Rodgers,MK,1992,0-40594,Reprise Records,207863
The B-52's,Tell It Like It T-I-Is!,Tell It Like It T-I-Is (MK Mix),B1,7:42,Nile Rodgers,MK,1992,0-40594,Reprise Records,207863
The B-52's,Tell It Like It T-I-Is!,Tell It Like It T-I-Is (MK Dub),B2,6:19,Nile Rodgers,MK,1992,0-40594,Reprise Records,207863
The B-52's,Tell It Like It T-I-Is!,The World's Green Laughter (Album Version),B3,4:04,Nile Rodgers,,1992,0-40594,Reprise Records,207863
Kym Sims,A Little Bit More,A Little Bit More (Hurley's Radio Edit),A,4:05,"Steve ""Silk"" Hurley","Steve ""Silk"" Hurley",1992,7567-98528-7,ATCO Records,1897159
Kym Sims,A Little Bit More,A Little Bit More (Joey's Radio Edit),B,3:47,"Steve ""Silk"" Hurley",Joey Negro,1992,7567-98528-7,ATCO Records,1897159
Cathy Dennis,Just Another Dream,Just Another Dream,A,3:58,"Dancin' Danny D, Shep Pettibone",,1991,877-544-7,Polydor,1663752
Cathy Dennis,Just Another Dream,Just Another Dream (Dub),B,4:20,"Dancin' Danny D, Shep Pettibone",,1991,877-544-7,Polydor,1663752
Deee-Lite,World Clique,Good Beat,A1,4:40,Deee-Lite,,1990-2025,GET 52771-LP,Elektra,34349770
Deee-Lite,World Clique,Power Of Love,A2,4:40,Deee-Lite,,1990-2025,GET 52771-LP,Elektra,34349770
Deee-Lite,World Clique,Try Me On...I'm Very You,A3,5:14,Deee-Lite,,1990-2025,GET 52771-LP,Elektra,34349770
Deee-Lite,World Clique,Smile On,A4,3:55,Deee-Lite,,1990-2025,GET 52771-LP,Elektra,34349770
Deee-Lite,World Clique,What Is Love?,A5,3:38,Deee-Lite,,1990-2025,GET 52771-LP,Elektra,34349770
Deee-Lite,World Clique,World Clique,B1,3:20,Deee-Lite,,1990-2025,GET 52771-LP,Elektra,34349770
Deee-Lite,World Clique,E.S.P.,B2,3:43,Deee-Lite,,1990-2025,GET 52771-LP,Elektra,34349770
